peak.id	chr	start	end	peak.score	n.samples	blacklist.encode	beyond.chr.end	reproducible	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	refMean	non.refMean	refExp	non.refExp	sig.peaks.direction	padj.log	DYRK1Apeak
chr14:105529872:105530373	chr14	105529872	105530373	11.4214472499866	14	FALSE	FALSE	TRUE	*	Intron	14	105515737	105531754	16018	2	29933	uc001yqd.3	1381	ENSG00000183484	GPR132	G protein-coupled receptor 132	59.9426925105715	0.0896776568110627	0.448580217028147	0.199914426465748	0.841547507505157	0.985026745680784	2.40776984424399	2.49958604839915	4	5	n.s.	0.0065519772750945	NA
chr1:46002036:46002537	chr1	46002036	46002537	5.02047505076372	12	FALSE	FALSE	TRUE	*	Distal Intergenic	1	45976707	45988562	11856	2	5052	uc021omw.1	-13474	ENSG00000117450	PRDX1	peroxiredoxin 1	30.0341393373947	-0.126440419751089	0.641156423382644	-0.197206820582111	0.843665693373757	0.985260134796004	1.66986799562074	1.59062453763429	3	4	n.s.	0.00644908910550377	NA
chr17:43354496:43354997	chr17	43354496	43354997	14.1223475848016	14	FALSE	FALSE	TRUE	*	Intron	17	43340488	43351333	10846	2	9020	uc002iiu.1	-3163	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	78.5089929493968	0.072936804536733	0.386884715415375	0.188523354970033	0.850466409126912	0.986015935732085	2.7706379154656	2.84970880815709	4	5	n.s.	0.0061160660480553	NA
chr2:75867588:75868089	chr2	75867588	75868089	9.01243031482271	14	FALSE	FALSE	TRUE	*	Distal Intergenic	2	75873909	75889334	15426	1	9801	uc002snl.3	-5820	ENSG00000115364	MRPL19	mitochondrial ribosomal protein L19	48.1494076281465	0.0653356493532826	0.34846152334811	0.187497456607319	0.851270617662244	0.986060753669719	2.21261284627896	2.29609931838625	4	5	n.s.	0.00609632626500052	NA
chr3:10231230:10231731	chr3	10231230	10231731	40.7633972316036	14	FALSE	FALSE	TRUE	*	Intron	3	10206563	10285427	78865	1	3656	uc003bve.1	24667	ENSG00000134070	IRAK2	interleukin 1 receptor associated kinase 2	222.538585381348	-0.0910214398149843	0.493947431592478	-0.184273535994575	0.853798873621551	0.986170730080855	4.10160656909055	4.04427274612307	4	5	n.s.	0.00604789163758595	NA
chr3:186800689:186801190	chr3	186800689	186801190	9.55248244329618	13	FALSE	FALSE	TRUE	*	Distal Intergenic	3	186838741	186857263	18523	2	116832	uc003fre.1	56073	ENSG00000163923	RPL39L	ribosomal protein L39 like	40.5349223928505	0.131765711078725	0.718646938214214	0.18335249768983	0.854521445301739	0.986216272508704	1.8741561782146	1.78717745663857	4	3	n.s.	0.00602783591314154	NA
chr5:139731247:139731748	chr5	139731247	139731748	9.01243031482271	14	FALSE	FALSE	TRUE	*	Distal Intergenic	5	139712428	139726188	13761	2	1839	uc010jfj.3	-5059	ENSG00000113070	HBEGF	heparin binding EGF like growth factor	49.8412017526587	-0.0695764599330107	0.394270907167532	-0.176468663216499	0.859925765450418	0.987044749674396	2.31799330563559	2.2493943181496	4	5	n.s.	0.00566315726339422	NA
chr17:43376649:43377150	chr17	43376649	43377150	10.6668200701245	11	FALSE	FALSE	TRUE	*	Intron	17	43340488	43368340	27853	2	9020	uc002iiv.1	-8309	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	39.9661541020701	0.132318134321575	0.772923656836922	0.171191725277329	0.864073013723847	0.98746198712024	1.62047674627212	1.91555807822615	2	5	n.s.	0.0054796137791469	NA
chr6:12653558:12654059	chr6	12653558	12654059	46.6118789900265	14	FALSE	FALSE	TRUE	*	Distal Intergenic	6	12717037	13253337	536301	1	221692	uc011dir.2	-62978	ENSG00000112137	PHACTR1	phosphatase and actin regulator 1	238.78967546026	-0.0924117629987969	0.555786905290252	-0.166271932856238	0.867942952904259	0.987836241856566	4.32866655209901	3.93271926025795	4	5	n.s.	0.00531504443323942	NA
chr15:43517574:43518075	chr15	43517574	43518075	21.0271820926097	14	FALSE	FALSE	TRUE	*	Distal Intergenic	15	43489426	43513323	23898	2	2038	uc010udm.2	-4251	ENSG00000166947	EPB42	erythrocyte membrane protein band 4.2	85.1579567861707	0.0586942438716295	0.354412922337644	0.165609773719572	0.868464055196604	0.987836241856566	2.89694699756655	2.95181929277945	4	5	n.s.	0.00531504443323942	NA
chr7:90379067:90379568	chr7	90379067	90379568	6.10813002197145	9	FALSE	FALSE	TRUE	*	Intron	7	90339176	90839904	500729	1	5218	uc011khl.1	39891	ENSG00000058091	CDK14	cyclin dependent kinase 14	17.4276386806597	0.158314399869997	0.965357065471901	0.163995691886926	0.869734535272689	0.987946737011214	1.08213396935401	1.07258902472994	3	2	n.s.	0.00526646881890935	NA
chr1:237841256:237841757	chr1	237841256	237841757	5.67001048794947	5	FALSE	FALSE	TRUE	*	Exon	1	237838031	237889608	51578	1	6262	uc010pxz.1	3225	ENSG00000198626	RYR2	ryanodine receptor 2	8.03974566368758	0.147995873473629	0.918316033533663	0.161160066980584	0.871967331862995	0.988071662601825	0.653910815557309	0.682586634993256	1	2	n.s.	0.00521155587403622	NA
chrX:78525844:78526345	chrX	78525844	78526345	6.63880737431746	14	FALSE	FALSE	TRUE	*	Distal Intergenic	23	78615881	78623049	7169	2	9452	uc004edh.3	96704	ENSG00000078596	ITM2A	integral membrane protein 2A	44.0793351318467	0.0630844845950126	0.406002425272656	0.155379575756592	0.87652208479288	0.988508830734386	2.10214320601404	2.17194450037683	4	5	n.s.	0.00501944661122488	NA
chr1:26297797:26298298	chr1	26297797	26298298	17.479303346497	14	FALSE	FALSE	TRUE	*	Intron	1	26286258	26324648	38391	2	5051	uc001bld.4	26350	ENSG00000158006	PAFAH2	platelet activating factor acetylhydrolase 2	157.186665340215	0.0591858585268728	0.394889694016184	0.149879471213668	0.880859708348866	0.988977636394737	3.58507890821892	3.76918938504224	4	5	n.s.	0.00481352892877891	NA
chr6:134384920:134385421	chr6	134384920	134385421	12.239337023878	14	FALSE	FALSE	TRUE	*	Distal Intergenic	6	134308719	134373789	65071	2	154091	uc003qem.1	-11131	ENSG00000146411	SLC2A12	solute carrier family 2 member 12	84.0382104609608	0.0508464921494707	0.34377832523307	0.147904880608743	0.882417836404974	0.989150017725922	2.88157503397345	2.94273906134977	4	5	n.s.	0.00473783688640708	NA
chr11:47586814:47587315	chr11	47586814	47587315	24.07331409552	14	FALSE	FALSE	TRUE	*	Promoter	11	47586982	47595013	8032	1	114971	uc001nfs.4	0	ENSG00000110536	PTPMT1	protein tyrosine phosphatase mitochondrial 1	138.876449619318	-0.0500873085881133	0.355387485122627	-0.140937176138408	0.887919572940854	0.989586323158055	3.53656039784538	3.55830410849629	4	5	n.s.	0.00454631562027827	NA
chr19:4328117:4328618	chr19	4328117	4328618	33.8308782550503	14	FALSE	FALSE	TRUE	*	Intron	19	4324040	4338941	14902	2	55620	uc002mab.3	10323	ENSG00000178078	STAP2	signal transducing adaptor family member 2	293.992985866812	0.0573232160376608	0.407812182110862	0.140562784909838	0.888215349611793	0.989593802640185	4.47127150036631	4.55891524275355	4	5	n.s.	0.00454303315217517	NA
chr14:71108381:71108882	chr14	71108381	71108882	6.48292485438597	10	FALSE	FALSE	TRUE	*	Promoter	14	71108504	71142077	33574	1	23508	uc001xmi.2	0	ENSG00000133985	TTC9	tetratricopeptide repeat domain 9	63.9173490047074	-0.0479929798882994	0.34747249310018	-0.138120227762784	0.890145399550411	0.98986757840241	2.57977782735201	2.58872322807428	4	5	n.s.	0.00442290016578805	NA
chr7:150145712:150146213	chr7	150145712	150146213	12.0010481840441	14	FALSE	FALSE	TRUE	*	Distal Intergenic	7	150147962	150176483	28522	1	155038	uc003whj.3	-1749	ENSG00000171115	GIMAP8	GTPase, IMAP family member 8	70.3488348683857	0.0612325168701354	0.446941923480604	0.137003296520678	0.891028189437192	0.989920642503591	2.65269363683913	2.64194523949189	4	5	n.s.	0.00439961944708063	NA
chr9:12973181:12973682	chr9	12973181	12973682	5.15904246548687	10	FALSE	FALSE	TRUE	*	Distal Intergenic	9	13105703	13120649	14947	2	8777	uc003zkx.4	146967	ENSG00000107186	MPDZ	multiple PDZ domain crumbs cell polarity complex component	24.449330529516	-0.0913996622757607	0.742570282552762	-0.123085537387185	0.90203936368444	0.991048620036483	1.5413560974283	1.27809758701348	4	3	n.s.	0.00390503885923169	NA
chr3:50359226:50359727	chr3	50359226	50359727	6.48292485438597	5	FALSE	FALSE	TRUE	*	5' UTR	3	50355221	50360213	4993	2	8692	uc003czx.3	486	ENSG00000068001	HYAL2	hyaluronidase 2	115.284423028006	-0.0358328182676142	0.323582621312523	-0.110737771151826	0.911824293117052	0.992029552496642	3.30736744275719	3.33297670524777	4	5	n.s.	0.00347539004839499	NA
chr2:75854945:75855446	chr2	75854945	75855446	6.30227215989033	14	FALSE	FALSE	TRUE	*	Distal Intergenic	2	75873909	75889334	15426	1	9801	uc002snl.3	-18463	ENSG00000115364	MRPL19	mitochondrial ribosomal protein L19	40.5028834911673	-0.0448711343566144	0.42377762278116	-0.105883680365506	0.915674642453759	0.992389018425564	2.04832827690101	2.03276146313965	4	5	n.s.	0.00331805018738166	NA
chrX:67867425:67867926	chrX	67867425	67867926	5.17248149644858	11	FALSE	FALSE	TRUE	*	Promoter	23	67867511	67945684	78174	1	9754	uc004dxa.3	0	ENSG00000130052	STARD8	StAR related lipid transfer domain containing 8	14.7735396847263	0.0755757581187452	0.72762230169222	0.103866742323565	0.917275100096904	0.992447958712932	0.973788330418755	1.1069830864233	3	3	n.s.	0.00329225719594905	NA
chr19:40909347:40909848	chr19	40909347	40909848	17.5879470885776	13	FALSE	FALSE	TRUE	*	5' UTR	19	40899671	40910195	10525	2	57716	uc002onq.3	347	ENSG00000105227	PRX	periaxin	142.590588019078	0.033451923346428	0.322764625851486	0.103641851266007	0.917453573977718	0.992447958712932	3.56146777498066	3.62766627463935	4	5	n.s.	0.00329225719594905	NA
chr15:84218436:84218937	chr15	84218436	84218937	9.92148343793824	9	FALSE	FALSE	TRUE	*	Intron	15	84116091	84287493	171403	1	6457	uc002bjx.3	102345	ENSG00000140600	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3	29.7019689672163	-0.0908385312203871	0.902070993272718	-0.100699980265217	0.919788627041522	0.992722928442469	1.62655797486523	1.26560539875714	3	2	n.s.	0.00317194731455324	NA
chr9:100716784:100717285	chr9	100716784	100717285	13.0919715055879	14	FALSE	FALSE	TRUE	*	Distal Intergenic	9	100689073	100707197	18125	2	55363	uc004axz.4	-9587	ENSG00000136929	HEMGN	hemogen	55.9974741675596	-0.0464688871362113	0.485335750145244	-0.0957458565998998	0.923722419871676	0.992979952850357	2.42539287132099	2.31126430312517	4	5	n.s.	0.00305951933377605	NA
chr15:69111187:69111688	chr15	69111187	69111688	16.9291186208786	6	FALSE	FALSE	TRUE	*	Intron	15	69070875	69113261	42387	2	8125	uc002arl.3	1573	ENSG00000140350	ANP32A	acidic nuclear phosphoprotein 32 family member A	143.043419575726	0.0361405121155032	0.382164837041085	0.0945678634259538	0.924658076674544	0.993115271782373	3.53021726591119	3.60388289806827	4	5	n.s.	0.00300033962795565	NA
chr19:39390568:39391069	chr19	39390568	39391069	18.7531409888401	3	FALSE	FALSE	TRUE	*	Promoter	19	39390570	39399534	8965	1	4793	uc002ojw.3	0	ENSG00000104825	NFKBIB	NFKB inhibitor beta	225.302803577509	-0.0300685626567501	0.319098796789936	-0.0942296334528154	0.924926745405911	0.993125010380565	4.20844709295916	4.21206721841462	4	5	n.s.	0.00299608090911457	NA
chr4:57521676:57522177	chr4	57521676	57522177	6.58519298006082	14	FALSE	FALSE	TRUE	*	5' UTR	4	57514154	57522470	8317	2	84525	uc031sei.1	293	ENSG00000171476	HOPX	HOP homeobox	48.0008598656944	0.0399817264318049	0.424717805289096	0.0941371563280475	0.925000204940529	0.993125010380565	2.20254060247648	2.24601815422038	4	5	n.s.	0.00299608090911457	NA
chr6:107979050:107979551	chr6	107979050	107979551	10.524103411086	14	FALSE	FALSE	TRUE	*	3' UTR	6	108023364	108053599	30236	2	256380	uc003pry.4	74048	ENSG00000146285	SCML4	Scm polycomb group protein like 4	76.7226253361729	-0.0497873998388533	0.546796420510412	-0.0910529000763736	0.927450557406092	0.993200388025876	2.62820624534097	2.73679597302208	4	5	n.s.	0.00296311944624511	NA
chr6:12751899:12752400	chr6	12751899	12752400	6.96137813187762	14	FALSE	FALSE	TRUE	*	Intron	6	12718542	12935069	216528	1	221692	uc003nai.3	33357	ENSG00000112137	PHACTR1	phosphatase and actin regulator 1	34.9132535650705	0.038548599346208	0.429073040903722	0.0898415786389566	0.92841310679201	0.99336626920801	1.86955555884564	1.89708370528254	4	5	n.s.	0.00289059101438253	NA
chr15:84105253:84105754	chr15	84105253	84105754	7.6652428407189	14	FALSE	FALSE	TRUE	*	Distal Intergenic	15	84116091	84234635	118545	1	6457	uc010bms.2	-10337	ENSG00000140600	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3	38.736939630765	-0.0336970220226302	0.399612998114355	-0.084324139058628	0.932798720555667	0.993818687929379	1.98588436352849	2.01983396198378	4	5	n.s.	0.00269284096913452	NA
chr6:108143294:108143795	chr6	108143294	108143795	5.39202298396613	11	FALSE	FALSE	TRUE	*	Intron	6	108023364	108145521	122158	2	256380	uc003prz.4	1726	ENSG00000146285	SCML4	Scm polycomb group protein like 4	19.3792609178001	0.0590694726642623	0.742879265955327	0.0795142297965474	0.936623613708451	0.994348226933035	1.30906622153931	1.13247978294359	4	2	n.s.	0.00246149633608651	NA
chr6:12638151:12638652	chr6	12638151	12638652	9.34995516861934	14	FALSE	FALSE	TRUE	*	Distal Intergenic	6	12717037	13253337	536301	1	221692	uc011dir.2	-78385	ENSG00000112137	PHACTR1	phosphatase and actin regulator 1	73.2013306756155	-0.0299481754869392	0.410597298458133	-0.0729380724115819	0.941855397209681	0.994850443414047	2.71227490426837	2.71881116122015	4	5	n.s.	0.00224220215063385	NA
chr8:22987064:22987565	chr8	22987064	22987565	23.6120736113532	14	FALSE	FALSE	TRUE	*	Distal Intergenic	8	22960327	22974950	14624	1	8794	uc011kzr.2	26737	ENSG00000173535	TNFRSF10C	TNF receptor superfamily member 10c	101.191680351225	0.0401155781698476	0.571222693986657	0.0702275637718004	0.944012535764089	0.995194271183324	3.03684244645468	2.92250826675451	4	5	n.s.	0.0020921326538908	NA
chr13:50267281:50267782	chr13	50267281	50267782	5.41757250865523	13	FALSE	FALSE	TRUE	*	Distal Intergenic	13	50234810	50265623	30814	2	84650	uc001vdi.3	-1658	ENSG00000123179	EBPL	EBP like	38.8937220933979	-0.0395388565996173	0.577958405395924	-0.0684112493744798	0.945458267105229	0.995236016852995	1.93367135351493	1.91012706313783	4	4	n.s.	0.00207391557380205	NA
chr9:100700457:100700958	chr9	100700457	100700958	67.7037963009938	14	FALSE	FALSE	TRUE	*	Promoter	9	100689073	100700675	11603	2	55363	uc004axy.4	0	ENSG00000136929	HEMGN	hemogen	442.948572233075	-0.0250886880119041	0.374124276600184	-0.0670597701915925	0.946534120503616	0.995323450033516	5.16164180658848	5.07175211423366	4	5	n.s.	0.00203576373911276	NA
chr19:40904550:40905051	chr19	40904550	40905051	19.1501550072515	10	FALSE	FALSE	TRUE	*	5' UTR	19	40899671	40910195	10525	2	57716	uc002onq.3	5144	ENSG00000105227	PRX	periaxin	17.0896316009204	0.048588820149797	0.809797908062681	0.0600011677802902	0.952154704613603	0.996048318614415	1.05827692889411	1.15500654916041	2	3	n.s.	0.00171959330459151	NA
chr15:84049306:84049807	chr15	84049306	84049807	8.77457066497856	14	FALSE	FALSE	TRUE	*	Distal Intergenic	15	84116091	84234635	118545	1	6457	uc010bms.2	-66284	ENSG00000140600	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3	47.2935903703823	-0.0215591303216317	0.396569182843094	-0.0543641090996266	0.956645073337661	0.996415005305807	2.23029816724924	2.21476943303854	4	5	n.s.	0.00155974091830672	NA
chr7:142418952:142419453	chr7	142418952	142419453	6.01651955686713	9	FALSE	FALSE	TRUE	*	Intron	7	142457319	142459859	2541	1	5644	uc011ksm.1	-37866	ENSG00000204983	PRSS1	serine protease 1	36.5895328842173	0.02831108496866	0.558535116837938	0.0506881019924744	0.95957405769691	0.99685112364087	1.85740856692915	1.87061074570679	4	5	n.s.	0.00136969726417894	NA
chr1:36923327:36923828	chr1	36923327	36923828	8.11758839552936	14	FALSE	FALSE	TRUE	*	Exon	1	36921362	36930040	8679	2	64960	uc001cas.2	6212	ENSG00000116898	MRPS15	mitochondrial ribosomal protein S15	71.4093987633067	0.0195232756508806	0.484474217956826	0.0402978629765195	0.967855657494501	0.997419530437815	2.56045640877914	2.70434701271516	4	5	n.s.	0.00112213212895602	NA
chrX:67905927:67906428	chrX	67905927	67906428	15.7993684748045	14	FALSE	FALSE	TRUE	*	Intron	23	67913482	67945684	32203	1	9754	uc004dxc.4	-7054	ENSG00000130052	STARD8	StAR related lipid transfer domain containing 8	92.7785871393693	0.0147182484496731	0.371942831679105	0.0395712652485565	0.968434936498399	0.99748427823523	3.01327947946894	3.03505523334899	4	5	n.s.	0.00109394068331301	NA
chr7:90338042:90338543	chr7	90338042	90338543	10.3966870489016	12	FALSE	FALSE	TRUE	*	Promoter	7	90338712	90839904	501193	1	5218	uc003ukz.1	-169	ENSG00000058091	CDK14	cyclin dependent kinase 14	43.0482662891426	0.0489908958243972	1.30209021981634	0.0376248090023342	0.969986827200115	0.997563792866446	2.02254360463619	1.61602141005419	4	3	n.s.	0.00105932220360198	NA
chr3:50358687:50359188	chr3	50358687	50359188	26.9548947808023	14	FALSE	FALSE	TRUE	*	5' UTR	3	50355221	50360213	4993	2	8692	uc003czx.3	1025	ENSG00000068001	HYAL2	hyaluronidase 2	194.623020402491	-0.011785574774408	0.326078774492609	-0.0361433362007288	0.9711680675942	0.997569220957017	4.02150008165461	4.00012361636644	4	5	n.s.	0.00105695906313372	NA
chr6:108169338:108169839	chr6	108169338	108169839	11.7025800067507	14	FALSE	FALSE	TRUE	*	Distal Intergenic	6	108040159	108145521	105363	2	256380	uc011eam.1	-23817	ENSG00000146285	SCML4	Scm polycomb group protein like 4	93.7620975286177	0.0125604574236821	0.360216392118295	0.0348692000100797	0.972184040502494	0.997714659041974	3.02559121214968	3.05873468694968	4	5	n.s.	0.000993646811177602	NA
chr7:142422068:142422569	chr7	142422068	142422569	64.3283388798959	14	FALSE	FALSE	TRUE	*	Intron	7	142457319	142459859	2541	1	5644	uc011ksm.1	-34750	ENSG00000204983	PRSS1	serine protease 1	380.843068730411	-0.0144143885512831	0.480848949109154	-0.0299769575830163	0.976085430095406	0.997778190111802	4.91582228142631	4.7283471735708	4	5	n.s.	0.000965993298836779	NA
chr3:44726866:44727367	chr3	44726866	44727367	5.69332802616747	14	FALSE	FALSE	TRUE	*	Distal Intergenic	3	44754135	44765323	11189	1	91392	uc003cns.3	-26768	ENSG00000196653	ZNF502	zinc finger protein 502	38.0260843238606	-0.00998894448671682	0.430266520825342	-0.0232157139894499	0.981478204034882	0.998132645619721	1.97975308964781	1.97049077354971	4	5	n.s.	0.0008117398421874	NA
chr1:16302368:16302869	chr1	16302368	16302869	30.1339546453507	14	FALSE	FALSE	TRUE	*	Promoter	1	16268364	16302627	34264	2	7709	uc001axl.4	0	ENSG00000116809	ZBTB17	zinc finger and BTB domain containing 17	202.690569914293	-0.0066274379835379	0.315014788318527	-0.0210384979667576	0.983214945527958	0.998320168157632	4.05333002121883	4.0823558955564	4	5	n.s.	0.000730155140435648	NA
chr14:105527891:105528392	chr14	105527891	105528392	10.9714785674362	14	FALSE	FALSE	TRUE	*	Intron	14	105515737	105531754	16018	2	29933	uc001yqd.3	3362	ENSG00000183484	GPR132	G protein-coupled receptor 132	102.202767533852	-0.00399034644253339	0.395547399995244	-0.0100881624871794	0.991950947431559	0.999239828376068	3.12307235957602	3.14529365868583	4	5	n.s.	0.000330263886100364	NA
chr15:69112105:69112606	chr15	69112105	69112606	5.15904246548687	14	FALSE	FALSE	TRUE	*	Intron	15	69070875	69113261	42387	2	8125	uc002arl.3	655	ENSG00000140350	ANP32A	acidic nuclear phosphoprotein 32 family member A	45.4461577057569	0.00396698624639064	0.438613818574816	0.00904437133166604	0.992783734134973	0.999267289990003	2.16302312905424	2.15244537652488	4	5	n.s.	0.000318328549681185	NA
chr19:11805593:11806094	chr19	11805593	11806094	37.4170450959453	14	FALSE	FALSE	TRUE	*	Distal Intergenic	19	11784813	11797384	12572	1	401898	uc021upi.1	20780	NA	ZNF833P	zinc finger protein 833, pseudogene	258.114560967959	0.002148507070927	0.277934213428727	0.00773027201085467	0.993832196740139	0.999360684843665	4.39687963248194	4.42406633079206	4	5	n.s.	0.000277739835699568	NA
chr7:39849703:39850204	chr7	39849703	39850204	6.68043918241203	11	FALSE	FALSE	TRUE	*	Distal Intergenic	7	39773167	39834222	61056	1	349114	uc003thf.3	76536	NA	LINC00265	long intergenic non-protein coding RNA 265	32.2118456354875	-0.00498945451588982	0.798031423293122	-0.00625220307152888	0.995011496198382	0.999481971211658	1.49258059269394	1.71143791851649	2	4	n.s.	0.00022503533666906	NA
